/home/alejandro/ISTEA/EXAMEN2/Logs/dism.log:2023-11-08 18:44:30, ERROR               DISM   DISM Provider Store: PID=1348 TID=4328 Failed to load the provider: C:\WINDOWS\system32\Dism\SiloedPackageProvider.dll. - CDISMProviderStore::Internal_GetProvider(hr:0x8007007e)
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-20H2Enablement-Payload-Package~31bf3856ad364e35~amd64~~10.0.19041.1799 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-21H1Enablement-Payload-Package~31bf3856ad364e35~amd64~~10.0.19041.1799 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-21H2Enablement-Payload-Package~31bf3856ad364e35~amd64~~10.0.19041.1799 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-22H2Enablement-Package~31bf3856ad364e35~amd64~~10.0.19041.1799 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-22H2Enablement-Payload-Package~31bf3856ad364e35~amd64~~10.0.19041.1799 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-ApiSetSchemaExtension-HyperV-ComputeCore-Package~31bf3856ad364e35~amd64~~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-ApiSetSchemaExtension-HyperV-ComputeLegacy-Package~31bf3856ad364e35~amd64~~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-ApiSetSchemaExtension-HyperV-ComputeNetwork-Package~31bf3856ad364e35~amd64~~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-ApiSetSchemaExtension-HyperV-ComputeStorage-Package~31bf3856ad364e35~amd64~~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-ApiSetSchemaExtension-HyperV-DeviceVirtualization-Package~31bf3856ad364e35~amd64~~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-AppManagement-AppV-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-AppManagement-AppV-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-AppManagement-AppV-Package~31bf3856ad364e35~amd64~~10.0.19041.4648 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-AppManagement-AppV-WOW64-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-AppManagement-AppV-WOW64-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-AppManagement-AppV-WOW64-Package~31bf3856ad364e35~amd64~~10.0.19041.4355 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-AppManagement-Common-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-AppManagement-Common-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-AppManagement-Common-Package~31bf3856ad364e35~amd64~~10.0.19041.4957 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-AppManagement-Common-WOW64-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-AppManagement-Common-WOW64-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-AppManagement-Common-WOW64-Package~31bf3856ad364e35~amd64~~10.0.19041.4355 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-AppManagement-UEV-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-AppManagement-UEV-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-AppManagement-UEV-Package~31bf3856ad364e35~amd64~~10.0.19041.4957 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-AppManagement-UEV-WOW64-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-AppManagement-UEV-WOW64-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-AppManagement-UEV-WOW64-Package~31bf3856ad364e35~amd64~~10.0.19041.4957 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-AppServerClient-OptGroup-merged-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-AppServerClient-OptGroup-merged-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-AppServerClient-OptGroup-merged-Package~31bf3856ad364e35~amd64~~10.0.19041.4717 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-AppServerClient-OptGroup-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-AppServerClient-OptGroup-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-AppServerClient-OptGroup-Package~31bf3856ad364e35~amd64~~10.0.19041.4717 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-AppServerClient-OptGroup-Package~31bf3856ad364e35~amd64~~10.0.19041.4894 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-AppServerClient-OptGroup-WOW64-merged-Package~31bf3856ad364e35~amd64~~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-AppServerClient-OptGroup-WOW64-Package~31bf3856ad364e35~amd64~~10.0.19041.3636 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Basic-Http-Minio-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Basic-Http-Minio-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Basic-Http-Minio-Package~31bf3856ad364e35~amd64~~10.0.19041.4597 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-BioEnrollment-UX-Package~31bf3856ad364e35~amd64~~10.0.19041.4355 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-BootEnvironment-Dvd-Package~31bf3856ad364e35~amd64~~10.0.19041.5007 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Branding-Enterprise-Package~31bf3856ad364e35~amd64~~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Browser-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Browser-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Browser-Package~31bf3856ad364e35~amd64~~10.0.19041.3636 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Client-AssignedAccess-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.3636 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Client-AssignedAccess-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.3636 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Client-AssignedAccess-Package~31bf3856ad364e35~amd64~~10.0.19041.4474 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Client-AssignedAccess-WOW64-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Client-AssignedAccess-WOW64-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Client-AssignedAccess-WOW64-Package~31bf3856ad364e35~amd64~~10.0.19041.3636 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Client-Desktop-Required-Package00~31bf3856ad364e35~amd64~en-US~10.0.19041.4597 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Client-Desktop-Required-Package00~31bf3856ad364e35~amd64~es-ES~10.0.19041.4597 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Client-Desktop-Required-Package00~31bf3856ad364e35~amd64~~10.0.19041.4957 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Client-Desktop-Required-Package0110~31bf3856ad364e35~amd64~en-US~10.0.19041.4957 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Client-Desktop-Required-Package0110~31bf3856ad364e35~amd64~es-ES~10.0.19041.4957 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Client-Desktop-Required-Package0110~31bf3856ad364e35~amd64~~10.0.19041.5007 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Client-Desktop-Required-Package0111~31bf3856ad364e35~amd64~en-US~10.0.19041.4957 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Client-Desktop-Required-Package0111~31bf3856ad364e35~amd64~es-ES~10.0.19041.4957 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Client-Desktop-Required-Package0112~31bf3856ad364e35~amd64~en-US~10.0.19041.4957 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Client-Desktop-Required-Package0112~31bf3856ad364e35~amd64~es-ES~10.0.19041.4957 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Client-Desktop-Required-Package0113~31bf3856ad364e35~amd64~en-US~10.0.19041.4842 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Client-Desktop-Required-Package0113~31bf3856ad364e35~amd64~es-ES~10.0.19041.4842 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Client-Desktop-Required-Package01~31bf3856ad364e35~amd64~en-US~10.0.19041.4957 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Client-Desktop-Required-Package01~31bf3856ad364e35~amd64~es-ES~10.0.19041.4957 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Client-Desktop-Required-Package01~31bf3856ad364e35~amd64~~10.0.19041.5007 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
